,Unnamed: 0,tweet_id,label,text,n2v,bert_embeddings
551,551,489968646014246912,0,heres the passenger breakdown by nationality mh17 ,"[-4.6240279e-04  4.3703113e-03  2.3508426e-03  1.0109474e-02
  6.7294564e-04 -5.7386640e-03 -1.1365465e-03  2.2689528e-03
 -3.5684363e-03 -8.2119573e-03 -5.7477201e-03 -7.0647509e-03
  6.3326405e-03  4.0568672e-03  8.6051775e-03  6.3788733e-03
 -6.0674897e-03  2.7367058e-03  8.4489370e-03  1.3526689e-03
  3.1480009e-03  5.9627728e-03 -8.8949762e-03  9.2842504e-03
  7.0588952e-03  8.6294068e-03 -8.3113145e-03  6.2443428e-03
  6.5982379e-03 -1.2806643e-03 -6.3071186e-03  5.6074304e-03
 -6.9663399e-03 -5.8090999e-03  3.3904766e-03  8.4592029e-03
  8.8879950e-03 -4.4991481e-03 -9.4854012e-03  9.6324002e-03
  6.4786859e-03 -4.1839816e-03 -8.5100364e-03 -4.8609017e-03
 -4.1046883e-03 -3.6483631e-03  8.1073161e-04 -5.2731467e-04
 -3.2537563e-03 -6.0198535e-03  9.7694993e-03 -4.9222982e-03
 -7.5264620e-03  7.8220861e-03  2.5401043e-03  8.7727932e-03
 -4.3438473e-03 -6.9942935e-03  1.0344191e-03 -1.1782845e-03
 -9.5328288e-03 -1.6420508e-03  3.1614273e-03  6.6486388e-03
  6.9227326e-03  3.5158400e-03 -4.3504583e-03 -1.7393620e-03
 -4.3142932e-03  5.9591392e-03 -6.3331034e-03  2.4223269e-03
 -1.2413407e-03 -5.8475202e-03 -6.9802837e-03  6.0800980e-03
 -8.2940497e-03 -6.0545385e-04  2.7194608e-03  7.8950813e-03
 -7.5489376e-03  3.4700034e-03  9.9333310e-03 -6.9673765e-03
 -3.7664617e-03  5.1139514e-03  5.5147894e-03  1.8163794e-03
  8.2437461e-03  9.8915980e-04  2.1927711e-03 -1.4736934e-03
 -8.2048718e-03  3.1983571e-03  2.2584873e-03 -8.6312024e-03
 -4.6902534e-04  3.2008633e-05  6.6220011e-05  8.8785468e-03]","tf.Tensor(
[[-0.5719042   0.36617708  0.11807443 ... -0.20014653  0.19828895
   0.66375303]
 [-0.81375414  0.54042125 -0.32200608 ... -0.04247136  0.5734837
   0.3865927 ]
 [-0.88259566  0.38741833 -0.2515826  ...  0.30747128 -0.16960728
   0.6348793 ]
 ...
 [-0.36486927  0.4125326   0.03048742 ...  0.10470882 -0.23593646
   0.33372766]
 [-0.47135788  0.29989615  0.16972604 ...  0.05831095  0.00881954
   0.12206596]
 [-0.56979865  0.41206938  0.21625273 ...  0.31710482  0.08473134
   0.25472152]], shape=(33, 768), dtype=float32)"
552,552,524925600318754816,1,the scene at the war memorial in ottawa ,"[ 0.00818788  0.00884583 -0.00125396 -0.01196803  0.01328585 -0.00110604
  0.00196388  0.00291912  0.01172341 -0.00993427  0.0064044  -0.0116371
 -0.00410254 -0.0110266  -0.00326188  0.00694871  0.00895698 -0.00571975
  0.00714653 -0.00144899  0.00364619  0.00355047 -0.00503689 -0.00398825
 -0.01108884  0.00768209  0.00098639 -0.00344538  0.01196354 -0.00150553
 -0.00488237 -0.00060357 -0.00442297 -0.00410786 -0.00487895 -0.00665826
  0.007187    0.00939603 -0.00039203  0.01039604  0.01390617 -0.00473467
  0.0114325   0.00609871  0.00663293  0.00618586 -0.0018183  -0.0076688
 -0.00068802  0.00067851  0.0089376   0.00163245  0.0061822  -0.00944326
 -0.00863398 -0.00595771  0.00923271  0.00933507  0.00157853  0.00078141
 -0.00663476 -0.00692706  0.00792217  0.01178765  0.00286918  0.00650032
 -0.00144991 -0.00518039 -0.00022772 -0.00251761 -0.00820665 -0.01196677
  0.0083825   0.00275501 -0.00136713 -0.00715495  0.00640968  0.00163289
  0.00239241  0.00772342 -0.00826095 -0.00026278 -0.00168141 -0.00998684
  0.00805168  0.00203978  0.00614051  0.00854712  0.00010988 -0.01009378
  0.00774448  0.00352396  0.00473506  0.00681338 -0.00113504 -0.00814733
  0.00606533  0.01222799 -0.00621776  0.00735033]","tf.Tensor(
[[ 0.01736601 -0.10413811 -0.4232546  ...  0.06873832  0.1646505
   0.50837   ]
 [-0.00761557 -0.40083915 -0.85232055 ...  0.14340997  0.47511852
  -0.26680365]
 [-0.04996157 -0.6481972  -0.2865544  ... -0.2378422  -0.46600592
  -0.4168214 ]
 ...
 [ 0.03194581 -0.18194152 -0.25846642 ...  0.16059496  0.18820909
   0.00324549]
 [ 0.29613534 -0.30906206  0.10955656 ...  0.0184651  -0.13060747
   0.08826698]
 [ 0.178221   -0.10973386 -0.05980431 ...  0.07978418 -0.08209018
   0.22078063]], shape=(33, 768), dtype=float32)"
553,553,514150992552931328,0,florida woman pays 20000 for third breast ,"[ 0.04028628  0.05358548  0.0890579   0.16511782 -0.00454028 -0.11186954
  0.10136224  0.23639861 -0.1142661  -0.17031142  0.01896843 -0.19864275
  0.11075167  0.08819767  0.0003809   0.01271714  0.20113261 -0.07387155
 -0.03240466 -0.3192975   0.02160496  0.13365854  0.02710832 -0.10431441
 -0.10940539  0.1333146  -0.2163146   0.07828221 -0.01160962  0.06636033
  0.11934008 -0.11517374  0.07009135 -0.14185464 -0.11552607  0.10915764
  0.05741191 -0.05256888 -0.1933757  -0.09360483  0.09329519 -0.09213221
 -0.03939013  0.12585868  0.08119114 -0.14765882 -0.16042031 -0.22546513
  0.06675225  0.03030455  0.04472632 -0.12299972 -0.07777421 -0.03097567
 -0.09094978  0.09264118  0.02943415 -0.06375813 -0.00547768  0.03508663
 -0.04999018 -0.07407387  0.13814981  0.09194159 -0.15757662  0.26687363
 -0.03884317  0.07245465 -0.15402171  0.07579571  0.01348881  0.16592109
  0.13802043 -0.00924038  0.14161439  0.05310882  0.16387247  0.07955353
 -0.05197661  0.04163378 -0.19420607 -0.01184113 -0.01645194  0.15934275
 -0.07206105 -0.04279739  0.05201967  0.03815335  0.09532234  0.07273835
  0.1760424   0.02170945  0.01490537  0.06341609  0.13901123  0.00703362
  0.09228802  0.04898262  0.0924677   0.0935071 ]","tf.Tensor(
[[-0.54384226  0.2706124   0.25919834 ... -0.3802129   0.18962672
   0.16740923]
 [ 0.07201208  0.21336234  0.3280963  ... -0.68529624 -0.5352164
  -0.31502914]
 [ 0.19367206 -0.69998133  0.8866062  ... -0.52522355 -0.09193244
  -0.08072214]
 ...
 [ 0.13257998 -0.11500234  0.45262116 ... -0.03621846  0.10648063
  -0.02436207]
 [-0.06277508 -0.07497514  0.36751947 ... -0.08834934  0.06420044
  -0.0576032 ]
 [-0.08050438  0.00251995  0.21612625 ... -0.10794184  0.06643002
  -0.09776919]], shape=(33, 768), dtype=float32)"
554,554,358591089462099968,0,this weeks top story george zimmerman wins florida state lottery ,"[ 6.5963111e-05  3.1091000e-03 -6.8499441e-03 -1.3673222e-03
  7.7272952e-03  7.3849424e-03 -3.6782692e-03  2.6957651e-03
 -8.3883153e-03  6.2408349e-03 -4.6652942e-03 -3.2047997e-03
  9.3701603e-03  8.9757837e-04  7.5576133e-03 -6.1320798e-03
  5.2110585e-03  1.0015475e-02 -8.5227843e-03 -5.1988829e-03
 -7.0941020e-03 -4.8932014e-03 -3.7855317e-03 -8.5964520e-03
  8.0256267e-03 -4.8687593e-03  8.4588807e-03  5.3166742e-03
 -6.6114222e-03  3.9895028e-03  5.5107241e-03 -7.4908468e-03
 -7.4553885e-03 -2.5087213e-03 -8.6793806e-03 -1.5930596e-03
 -3.9147309e-04  3.3251578e-03  1.4679794e-03 -8.8821375e-04
 -5.6412183e-03  1.7360818e-03 -9.3290751e-04  6.8579516e-03
  3.9921240e-03  4.5610019e-03  1.4380175e-03 -2.7098265e-03
 -4.3807677e-03 -1.0229563e-03  1.4507335e-03 -2.6732560e-03
 -7.1222172e-03 -7.8690564e-03 -9.1792429e-03 -5.9701861e-03
 -1.8393482e-03 -4.3524690e-03 -6.4993678e-03 -3.7205354e-03
  4.3029008e-03 -3.7654394e-03  8.4370673e-03  1.5261542e-03
 -7.3040794e-03  9.5198229e-03  7.7008116e-03  5.5627264e-03
 -6.9086216e-03  5.8753751e-03  4.0393532e-03  5.2342177e-03
  4.3010670e-03  1.9576335e-03 -3.1793828e-03  8.4167188e-03
  9.6792597e-03  3.8299502e-03 -2.8713346e-03 -1.4428293e-05
  1.1986987e-03 -8.5063390e-03 -8.2598878e-03 -2.1518371e-04
  1.2418439e-03 -5.7790861e-03 -4.7395611e-03 -7.4219485e-03
  8.3835134e-03  1.2688032e-04 -4.5286766e-03  5.7392097e-03
  9.2600249e-03 -4.1402928e-03  8.0493623e-03  5.4376135e-03
  5.9383325e-03  5.0825311e-04  8.2755871e-03 -7.0632342e-03]","tf.Tensor(
[[-4.70443487e-01 -5.28120622e-02  3.09513986e-01 ... -5.79386890e-01
   1.87394172e-01  5.39833605e-01]
 [-1.02397799e+00 -4.53525633e-01  5.80777764e-01 ... -3.96391273e-01
   7.20633030e-01 -5.49678504e-02]
 [-1.09799385e-01 -1.31817222e-01  6.76487207e-01 ...  3.54662418e-01
  -9.53401476e-02 -9.15009081e-02]
 ...
 [-2.82320261e-01  1.36536546e-05  5.56149125e-01 ...  1.29088163e-01
  -5.67469969e-02 -1.78793266e-01]
 [-1.45580828e-01 -6.95912763e-02  5.43615639e-01 ...  2.37469107e-01
   6.13372326e-02 -2.93361604e-01]
 [-1.99116006e-01 -1.97669994e-02  4.66528445e-01 ...  1.80792063e-01
   4.31270152e-03 -2.66921282e-01]], shape=(33, 768), dtype=float32)"
555,555,547803254516490240,0,will you be able to float on jan 4 2015 aka zero g day hint no ,"[-5.3441402e-04  1.9537909e-04  5.1489961e-03  9.0539046e-03
 -9.3048885e-03 -7.2477777e-03  6.5265098e-03  9.0495395e-03
 -5.0446601e-03 -3.8231721e-03  7.4197282e-03 -1.5631026e-03
 -4.5795366e-03  6.5784426e-03 -4.8706564e-03 -1.8767286e-03
  2.9302444e-03  1.0071291e-03 -8.3798757e-03 -9.5331604e-03
  7.3418468e-03  5.1530288e-03  6.8059550e-03  7.7096868e-04
  6.3951621e-03 -3.4218978e-03 -1.0277536e-03  5.7878373e-03
 -7.6453248e-03 -4.0114135e-03 -7.4854381e-03 -9.1750658e-04
  9.6460152e-03 -7.4026957e-03 -2.3831259e-03 -1.9298933e-03
  8.1592584e-03 -5.9510022e-03  3.2928940e-05 -4.8135566e-03
 -9.6688513e-03  5.0266352e-03 -8.8688415e-03 -4.4149584e-03
 -5.2093797e-05 -2.4452031e-04 -7.6787225e-03  9.6911946e-03
  5.0377580e-03  9.3327332e-03 -8.2178991e-03  4.4711842e-03
 -4.1573867e-03  7.7077997e-04  8.5353814e-03 -4.4827540e-03
  4.5800488e-03 -6.8406025e-03 -3.5699126e-03  9.4562192e-03
 -1.5779398e-03  3.1168465e-04 -4.1228277e-03 -7.7340594e-03
 -1.5494687e-03  2.5636565e-03 -9.5122657e-04  5.5829482e-03
 -2.8566355e-03  2.2893150e-03  5.4943440e-03  8.4618181e-03
 -1.4047694e-03 -9.3105296e-03  4.4650766e-03  5.8788667e-04
  7.4755424e-03 -7.9212582e-04 -2.7012348e-03 -8.7721124e-03
 -9.1096462e-04  2.8676719e-03  5.4158396e-03  7.1889949e-03
 -5.7424656e-03  1.8644930e-03  6.1598364e-03 -4.8671337e-03
 -3.1139737e-03  6.8355142e-03  1.6178342e-03  1.9131025e-04
  3.5410349e-03  2.2788494e-04  9.6940920e-03  5.1149107e-03
 -8.9927530e-03 -7.0724227e-03  8.4422412e-04  6.4389580e-03]","tf.Tensor(
[[-0.05608484 -0.35249317 -0.01848487 ... -0.21242747  0.20376046
   0.33981293]
 [ 0.32789502 -1.0484844   0.22760503 ...  0.24134374  0.5499509
  -0.6357874 ]
 [-0.6644508  -1.0996538   0.73555225 ... -0.16367692  0.17588393
  -0.61549056]
 ...
 [-0.37382394 -0.5842142   0.07025953 ...  0.09068887 -0.09990228
  -0.04732408]
 [ 0.12337318 -0.4686069   0.5305407  ... -0.18631351 -0.05155645
  -0.08425936]
 [-0.21982406 -0.4545452   0.46529758 ... -0.31449938  0.16758572
  -0.01802982]], shape=(33, 768), dtype=float32)"
556,556,532559937269166080,0,bruh just chill did you see the slang words this chickfila manager banned ,"[ 1.54180489e-02  4.66789166e-03 -6.50572218e-03 -1.06386999e-02
  1.46891325e-05  5.89469261e-03 -8.72762315e-03  2.22817808e-03
  3.28578474e-03  8.01975932e-03 -6.64399005e-03  1.17487554e-02
  5.30963484e-03 -5.05233090e-03 -6.40552770e-03 -8.19495704e-04
  2.81800376e-03  1.13117986e-03 -1.30382692e-03 -1.02437837e-02
 -1.04876067e-02  6.82233775e-04 -1.34400837e-02 -4.76392405e-03
 -9.05837677e-03  3.19545245e-04 -7.65802432e-03 -1.16171055e-02
  2.73700105e-03  5.73055539e-03  4.91516339e-03 -3.65680025e-05
 -9.70699638e-03 -5.34825772e-03 -3.33866151e-03  1.50212832e-02
 -1.89846696e-03  1.61902251e-04 -9.31686535e-03 -1.69569943e-02
 -1.04931431e-04 -4.92074853e-03  1.40458988e-02  4.36895061e-03
 -2.91573582e-03 -1.34746162e-02  8.57923995e-04 -1.34815769e-02
 -4.01394628e-03 -7.89314508e-03 -2.29248195e-03 -2.16070027e-03
 -7.23576872e-03 -2.26223492e-03 -1.47282239e-03 -6.94133667e-03
 -1.44686196e-02 -2.67289695e-03 -1.00402785e-02 -1.00706927e-02
  9.55123454e-03 -1.42393354e-03  1.20800724e-02  1.54278958e-02
 -1.74261659e-05  5.36858523e-03  7.57021783e-03 -3.93800344e-03
 -1.76114980e-02 -6.96908217e-03 -6.47737226e-03 -3.74428509e-03
 -3.48590733e-03 -3.74387921e-04  2.18781317e-03 -3.72375245e-03
 -1.11165699e-02  5.52507117e-03 -2.56404909e-03  1.57952383e-02
  9.84331314e-03  1.03999639e-03 -8.12472217e-03  6.11813553e-03
 -1.75191858e-03  3.13066575e-03  2.82935495e-03  2.38807537e-02
  1.32602465e-04  2.45120819e-03 -3.53221339e-03  1.57400791e-04
  1.06552746e-02 -6.16824022e-04  2.77242204e-03 -9.11979750e-03
 -8.35778657e-03  1.55811068e-02 -3.56248487e-03 -4.89960238e-03]","tf.Tensor(
[[-0.02410684  0.07420401 -0.00354949 ... -0.44821036  0.49536222
   0.28903434]
 [ 0.5580071  -0.00671014  1.2201316  ...  0.2203883   0.993672
   0.9834447 ]
 [ 0.37420517  0.13159516  0.5340384  ... -1.0844597  -0.25444615
  -0.39556506]
 ...
 [ 0.11551766 -0.10919232  0.1391238  ... -0.07245474 -0.18666328
   0.00145262]
 [ 0.09633447 -0.07149643  0.42100075 ... -0.03710864 -0.12198105
  -0.06660945]
 [ 0.12689449 -0.23215096  0.04634627 ... -0.01386971 -0.15841508
  -0.09788289]], shape=(33, 768), dtype=float32)"
557,557,519078654635409410,1,hewlettpackard announces it will break in two ,"[-8.2569728e-03  9.3043931e-03 -1.8124393e-04 -1.9637621e-03
  4.6065254e-03 -4.1116457e-03  2.7430775e-03  6.9672489e-03
  6.0819723e-03 -7.5300164e-03  9.3958378e-03  4.6737175e-03
  3.9522587e-03 -6.2420857e-03  8.4539903e-03 -2.1395849e-03
  8.8364556e-03 -5.3811981e-03 -8.1449263e-03  6.8167886e-03
  1.6945180e-03 -2.2009597e-03  9.5537286e-03  9.5384028e-03
 -9.7952485e-03  2.5287685e-03  6.1728777e-03  3.8772470e-03
  2.0172705e-03  4.3302515e-04  6.7551102e-04 -3.8311498e-03
 -7.1367510e-03 -2.1073313e-03  3.9488855e-03  8.8436995e-03
  9.2825759e-03 -5.9996946e-03 -9.4400793e-03  9.7663896e-03
  3.4399466e-03  5.1601431e-03  6.2712957e-03 -2.8034176e-03
  7.3497770e-03  2.8288192e-03  2.8618735e-03 -2.3856414e-03
 -3.1191497e-03 -2.3602592e-03  4.2732577e-03  7.7371267e-05
 -9.5975921e-03 -9.6837608e-03 -6.1542066e-03 -1.2801720e-04
  1.9882410e-03  9.4381301e-03  5.5878041e-03 -4.2944732e-03
  2.8146818e-04  4.9718898e-03  7.7127009e-03 -1.1397164e-03
  4.3258676e-03 -5.8283452e-03 -8.0813968e-04  8.1386585e-03
 -2.3475839e-03 -9.6649053e-03  5.8033532e-03 -3.9289072e-03
 -1.2241345e-03  1.0005846e-02 -2.2561592e-03 -4.7699530e-03
 -5.3292373e-03  6.9907154e-03 -5.7052486e-03  2.1119267e-03
 -5.2797999e-03  6.1304527e-03  4.3722740e-03  2.6067724e-03
 -1.5252574e-03 -2.7557830e-03  9.0201041e-03  5.2204160e-03
 -2.1904674e-03 -9.4974870e-03 -7.4235187e-03 -1.0699455e-03
 -7.8346534e-04 -2.5574276e-03  9.6911211e-03 -4.5428640e-04
  5.8750217e-03 -7.4655754e-03 -2.5323490e-03 -5.5496260e-03]","tf.Tensor(
[[-0.32040027  0.21716942  0.05513244 ... -0.46164644  0.2268291
   0.2472584 ]
 [ 0.34327403 -0.79290175  0.57361114 ...  0.6918312   0.4071026
  -0.22810575]
 [ 1.6393597  -0.57218456  1.57432    ...  0.7709013   0.6681522
  -1.3206177 ]
 ...
 [ 0.35346565 -0.04648374  0.2885334  ...  0.07995076  0.10041792
   0.20217603]
 [ 0.00959523 -0.09808464  0.4913395  ... -0.09610695  0.23388876
   0.03628254]
 [ 0.3773344  -0.02741416  0.2564333  ...  0.03281247  0.10200015
   0.22872336]], shape=(33, 768), dtype=float32)"
558,558,407169212428206080,1,rip to the driver who died with paulwalker that no one cares about because he wasnt famous,"[ 0.00847564 -0.00081353 -0.00950029  0.0048033  -0.00617404  0.00643138
  0.00549795 -0.00480087  0.00242163  0.00530187 -0.00365958 -0.00183123
  0.00943591  0.0093024  -0.00927301  0.00726461  0.01027151 -0.00293805
  0.00245452 -0.00324509  0.00916916 -0.00034744  0.00576059  0.00907214
  0.00434284 -0.00741096 -0.00215702  0.00060662  0.00195826  0.00310877
  0.00980636  0.00462899  0.01012119 -0.00925737 -0.0059124   0.0026069
  0.00365055 -0.00114806 -0.00715992 -0.00388679 -0.00874266  0.0090596
  0.00417863 -0.00805862  0.00368654  0.00423588 -0.00605089 -0.0061019
  0.00124038  0.0090869  -0.00969083  0.00017871 -0.00669621 -0.0008417
  0.00306046 -0.0049514  -0.00296665  0.00072722 -0.00672989  0.00729306
  0.00450233 -0.00866072 -0.00190822  0.00320312 -0.00852064 -0.00698809
 -0.00863982 -0.00543013  0.00876308  0.00763085  0.00287953 -0.00872446
  0.00613439  0.00490296  0.00048093 -0.00884071 -0.00157506  0.00011332
 -0.00805849  0.00251898  0.0002348  -0.00732368 -0.00889335  0.0064203
 -0.00890128 -0.00573971  0.00566689 -0.00029282 -0.00277736 -0.00498612
 -0.00069778  0.00537389 -0.00607359 -0.0051198  -0.00474646 -0.00443874
 -0.00789414 -0.00991521  0.00761903  0.00773934]","tf.Tensor(
[[-0.66692495  0.11840614 -0.5502116  ... -0.554571    0.67980045
   0.26186457]
 [-0.01080826 -0.74697727 -0.05191222 ...  0.34378266  0.4166024
  -0.07469143]
 [-0.25331098  0.09053775  0.06397816 ...  0.49304307  0.6171513
   0.46291202]
 ...
 [-0.0155382  -0.03716922  0.1847529  ... -0.00913215  0.38720682
  -0.0181673 ]
 [-0.01675847 -0.02902017  0.18074863 ...  0.05386958  0.22913542
  -0.07429067]
 [-0.05746441 -0.15236212  0.10785969 ... -0.28147984  0.47265825
   0.09839392]], shape=(33, 768), dtype=float32)"
559,559,524186749002473472,0,breaking news banksy not arrested cover not blown,"[-0.01017276 -0.00080983 -0.00635218  0.00789574  0.00135413  0.00136739
  0.00618323  0.01127018 -0.01335033 -0.000839   -0.00702617 -0.00064573
 -0.01792258  0.00978648 -0.01305001 -0.00389617 -0.00275866  0.00623964
  0.01030258 -0.01995016  0.00525829 -0.00889055  0.01402609  0.00896445
  0.00516724  0.00095544 -0.01085466  0.00977608 -0.01511283 -0.00021559
  0.01048777  0.00353581  0.01010293 -0.01677066  0.01009184 -0.00428142
 -0.00147006  0.00498657 -0.00213545 -0.0040996   0.00077049 -0.00899911
 -0.01898472  0.01040181  0.00398106 -0.0137049  -0.00104316  0.0023817
  0.01273748 -0.00119509  0.00506138  0.0067025   0.01194246  0.00221106
  0.0031772  -0.01268886 -0.00731182 -0.01549755 -0.00580379 -0.00124989
  0.00282672 -0.00512482 -0.00135708 -0.00279814 -0.00638623 -0.00064118
  0.01553757  0.01470148 -0.00091682  0.01470456 -0.01091498  0.01543774
 -0.00409032 -0.0031955   0.01049308  0.01137499 -0.00087735  0.00791302
  0.01572282 -0.01617217 -0.01641691 -0.00705677  0.01036115  0.00318679
 -0.01414166 -0.01280356  0.01408258  0.00229564 -0.00822397  0.00054913
  0.01214614 -0.00233117  0.00616065 -0.00086169  0.00719115 -0.00911659
  0.00165313  0.00842457 -0.00098687  0.01474305]","tf.Tensor(
[[-0.06442906 -0.3229419  -0.33128393 ... -0.522916    0.03507334
   0.79320157]
 [ 0.06203611  0.00287017 -0.01664967 ...  0.14444242  0.3813884
  -0.21470886]
 [ 0.24763069 -0.26754808  0.15357795 ... -0.11040433 -0.3360318
  -0.5294466 ]
 ...
 [ 0.40535903 -0.40573734  0.38405722 ... -0.10544923  0.09516413
   0.3682077 ]
 [ 0.40399736 -0.41888404  0.39977294 ... -0.14802851  0.06225108
   0.34998545]
 [ 0.37983882 -0.41521618  0.39949107 ... -0.15533379  0.08218675
   0.36431384]], shape=(33, 768), dtype=float32)"
560,560,514546272972574721,0,if you put an iphone 6 in your pocket it may not come out the same shape ,"[-8.2651116e-03  9.3389265e-03 -1.9391779e-04 -1.9860619e-03
  4.6239812e-03 -4.1101202e-03  2.7615849e-03  6.9788159e-03
  6.0753813e-03 -7.5330026e-03  9.4093662e-03  4.6801572e-03
  3.9795614e-03 -6.2653967e-03  8.4940828e-03 -2.1567456e-03
  8.8613657e-03 -5.3654918e-03 -8.1644543e-03  6.8297661e-03
  1.6767178e-03 -2.2036559e-03  9.5443344e-03  9.5235128e-03
 -9.8174419e-03  2.5062908e-03  6.1922646e-03  3.8923477e-03
  2.0145569e-03  4.3483821e-04  6.9489697e-04 -3.8438495e-03
 -7.1586771e-03 -2.0990781e-03  3.9235936e-03  8.8510653e-03
  9.3072308e-03 -6.0088676e-03 -9.4226962e-03  9.7907064e-03
  3.4379461e-03  5.1755914e-03  6.3042776e-03 -2.8032260e-03
  7.3592309e-03  2.8396670e-03  2.8907899e-03 -2.4055645e-03
 -3.1388761e-03 -2.3861045e-03  4.3043275e-03  7.4621101e-05
 -9.6164318e-03 -9.7062914e-03 -6.1771953e-03 -1.3498779e-04
  2.0041738e-03  9.4522396e-03  5.6013386e-03 -4.3127891e-03
  2.8115214e-04  4.9799150e-03  7.7258982e-03 -1.1491341e-03
  4.3416466e-03 -5.8126519e-03 -8.0092432e-04  8.1324419e-03
 -2.3878934e-03 -9.6926307e-03  5.7895784e-03 -3.9460519e-03
 -1.2289170e-03  1.0020157e-02 -2.2633199e-03 -4.7552455e-03
 -5.3496636e-03  7.0209256e-03 -5.7339063e-03  2.1260064e-03
 -5.2672122e-03  6.1361506e-03  4.3662926e-03  2.6301658e-03
 -1.4957960e-03 -2.7460046e-03  9.0230312e-03  5.2279807e-03
 -2.1714540e-03 -9.4970251e-03 -7.4441172e-03 -1.0665868e-03
 -7.8666682e-04 -2.5892572e-03  9.7420597e-03 -4.6975762e-04
  5.9011164e-03 -7.4791629e-03 -2.4968877e-03 -5.5815266e-03]","tf.Tensor(
[[ 0.01643445 -0.13723809  0.40854588 ... -0.09989913  0.08446592
   0.7020188 ]
 [-0.20175225  0.12492779  0.20494393 ... -0.72068655 -0.33863342
   0.7133833 ]
 [-0.8037361  -0.2375656  -0.08403447 ... -0.23280162  0.18701205
   0.35101637]
 ...
 [-0.21877223 -0.11045069  0.4997833  ... -0.36813387  0.02544715
   0.14667815]
 [-0.2159881  -0.37899834  0.4113588  ... -0.09920294  0.19746502
   0.2133861 ]
 [ 0.19837299 -0.39449096  0.28732225 ... -0.24832736  0.00914335
   0.03374329]], shape=(33, 768), dtype=float32)"
561,561,518830518792892416,0,mexico security forces hunting 43 missing students after clashes with police find mass grave ,"[-8.6395442e-03  3.6688973e-03  5.1931557e-03  5.7485951e-03
  7.5012846e-03 -6.1779884e-03  1.0912245e-03  6.0739508e-03
 -2.8630209e-03 -6.1779772e-03 -4.3032528e-04 -8.3973929e-03
 -5.6000818e-03  7.1184165e-03  3.3805862e-03  7.2308690e-03
  6.8236119e-03  7.5566419e-03 -3.8159096e-03 -5.8336434e-04
  2.3461860e-03 -4.5249797e-03  8.4042121e-03 -9.8973438e-03
  6.7963293e-03  2.9213740e-03 -4.9402178e-03  4.4266349e-03
 -1.7557559e-03  6.7387382e-03  9.9954279e-03 -4.3875594e-03
 -6.1223900e-04 -5.7190284e-03  3.8270247e-03  2.7945875e-03
  6.9054491e-03  6.1233533e-03  9.5495796e-03  9.3026021e-03
  7.9138083e-03 -6.9982456e-03 -9.1815377e-03 -3.4072567e-04
 -3.0918659e-03  7.9009729e-03  5.9472197e-03 -1.5603666e-03
  1.5206694e-03  1.7960623e-03  7.8326734e-03 -9.5361639e-03
 -2.1850855e-04  3.4716509e-03 -9.5081225e-04  8.3961952e-03
  9.0353973e-03  6.5383767e-03 -7.1511127e-04  7.7191996e-03
 -8.5531557e-03  3.1999059e-03 -4.6268278e-03 -5.0954730e-03
  3.5795418e-03  5.4085781e-03  7.8003244e-03 -5.7684453e-03
  7.4400408e-03  6.6564148e-03 -3.7188376e-03 -8.7507144e-03
  5.4522972e-03  6.5307501e-03 -7.9053116e-04 -6.6943644e-03
 -7.0683071e-03 -2.4994756e-03  5.1398068e-03 -3.6810553e-03
 -9.3881600e-03  3.8157252e-03  4.8790923e-03 -6.4344103e-03
  1.2070084e-03 -2.0891656e-03  8.0498730e-06 -9.9057388e-03
  2.7139732e-03 -4.7467658e-03  1.0868681e-03 -1.5655595e-03
  2.2176616e-03 -7.9063373e-03 -2.6961777e-03  2.6877809e-03
  5.3765066e-03 -2.3876016e-03 -9.5060803e-03  4.5006177e-03]","tf.Tensor(
[[-0.06901425  0.15441859  0.11869951 ... -0.6062896   0.18473098
   0.17070784]
 [ 0.13742727  0.22834072 -0.02143782 ... -0.9401449  -0.15945645
   0.14437799]
 [ 0.10861964 -0.4362638   0.00234498 ... -0.9287288   0.45468375
   0.7742713 ]
 ...
 [-0.05708415  0.29591137  0.39232087 ... -0.19579265 -0.01983736
   0.00400911]
 [ 0.02277548  0.24233797  0.29685062 ... -0.12600635  0.08603165
   0.15365149]
 [-0.01730473  0.24703181  0.31116542 ... -0.03026852  0.08318926
   0.06208839]], shape=(33, 768), dtype=float32)"
